file_path,file_hash,object_id,container_group_id,frequency,file_size_bytes,file_size_mb
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010036.jpg,aa9d05a94103ce97d27ef6e32854235c,171,9,1,218014,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010591.jpg,ab5ead3ca187b8843206d86559b7b63c,172,11,1,195274,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010208.jpg,74283880b5b8afd981e0fd85f2a0a268,173,12,1,177818,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010546.jpg,cb7dd68830f2497a07e6b620939fa526,174,13,1,255529,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011112.jpg,2512a5ed173df2637254804b111ed34d,175,14,1,196660,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0001103.jpg,fe4d6b0f706591fd09eb39e595445da7,176,15,1,742525,0.71
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000553.jpg,6a63ea20703611b2bc8bd0d0fb78e125,177,16,1,44068,0.04
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010754.jpg,cee78ad350bdd05eb3c80851e209616e,178,17,1,237100,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000547.jpg,1831a5a3f860e7d25a0755d1d4441763,179,18,1,37823,0.04
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010783.jpg,6ca8df73d425e59eefa963fe93a77700,180,12,1,197163,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010797.jpg,9e3e7c7514dc6beb7e0bc124b9b4519b,181,0,1,228176,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010608.jpg,7a8738f742ea29f2c7042f7571b711e3,182,1,1,78607,0.07
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000143.jpg,17cc34d7de38e205154da60c38b27211,183,2,1,814116,0.78
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010350.jpg,c19f04c9f4d994d651c06a9e5b1402f1,184,3,1,184135,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000157.jpg,29426135558628f3a0a375d44a02d76c,185,4,1,42848,0.04
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010393.jpg,e6f6150acaa802c51c2c53800390b399,186,5,1,209219,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011099.jpg,f5041d7a60ae22f485e3ebc239c248fb,187,6,1,231164,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010392.jpg,b3e527792e74145b4f0533c7831d6832,188,7,1,63402,0.06
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010423.jpg,3ed6f16855a925713003d807a45fbe2b,189,8,1,63391,0.06
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000156.jpg,ce4c1e1fa051d3836c834775d17b795d,190,9,1,1511663,1.44
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000142.jpg,eea5e7848d04092c1d8d01fe15c0866b,191,10,1,1347154,1.28
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010379.jpg,eedfe00d4de512b23b9deefda523b000,192,11,1,217104,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010812.jpg,c77ad5e0aa02376b1bd7dd1e3b83e480,193,13,1,234772,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000432.jpg,9182abb7a7f1c143fa56ba49d1726158,194,14,1,880949,0.84
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010609.jpg,18a8dac9fffd28d5c4d032821aefdcb0,195,15,1,141625,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010796.jpg,05e462ee49c1e6adc232427fa9227a0a,196,16,1,231926,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010782.jpg,d618bd195cd3ae8113d0a690024d041e,197,17,1,186891,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000552.jpg,c074106e1b51f9b008a8b2218065d9ec,198,18,1,225305,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010741.jpg,999000fba4f4db6b7d00955cae367532,199,19,1,164800,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0001102.jpg,42e8b3c2fecbfb14ddd7db2214b478b3,200,0,1,315963,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0001116.jpg,e59a10af4565319919cd306f829cc243,201,1,1,1015241,0.97
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010580.jpg,03de7e3581cc123681a2d0c7f037044d,202,2,1,203473,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010231.jpg,d2614452584b184ff9f33af2c13354b6,203,3,1,216140,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010225.jpg,aefee41d1a593ef597f3358f5d70790b,204,4,1,205399,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010543.jpg,4890b81876714618a468d5864c8ea5ed,205,5,1,239410,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009984.jpg,c8bbb0d4eaa61c8fc65db812285c3c9a,206,6,1,253980,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009992.jpg,370e3e5b8759d882255b9d897df0aee5,207,7,1,259365,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010555.jpg,88d5cbf321fedfe42fe5027aeaa0d8d7,208,8,1,171256,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011139.jpg,a22296d84093e9c8a00d9f91f79f8f52,209,9,1,192380,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010596.jpg,2744b6ea87d38bc0c018597d79dd27f9,210,10,1,215757,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010757.jpg,223445ef61324d68fd602d0eda9664e9,211,11,1,53707,0.05
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0001128.jpg,23c948944c05bd9749b4c1ab1ede26cb,212,12,1,389640,0.37
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000550.jpg,b31bf61a624ff3b2c965c1928d0b0ef8,213,13,1,48122,0.05
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010145.jpg,684fa1e6802438f834c9de64d1ea7a1c,214,14,1,395954,0.38
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010810.jpg,760957534ac17540daf56ef66ac1f133,215,15,1,159089,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000395.jpg,0e8d693d8117e4ae2598f5a6c9649a20,216,16,1,618104,0.59
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000168.jpg,3f487b70c794b732b891888b56189cc0,217,17,1,50295,0.05
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000154.jpg,4e174d0d91160127c3af057716c33cb7,218,18,1,1151876,1.1
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010391.jpg,63572a5c15419f7801cab695b1c6a3ad,219,19,1,105799,0.1
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010385.jpg,30ec500284e450d932be2a49bef8299f,220,0,1,213836,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000141.jpg,1522569342b4b768a45a15b55561b06d,221,1,1,1233699,1.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000155.jpg,30501e33f9baff1047aac4c0a64df76c,222,2,1,1019483,0.97
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000169.jpg,f82b72620fd4df2831aef3cf3e5a514e,223,3,1,35345,0.03
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000394.jpg,982f0d098b2bdafbcbacb1bc3b491b17,224,4,1,545220,0.52
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010965.jpg,ddeaebc9605497cddd6dc71537006f80,225,5,1,180382,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010971.jpg,94e4f9566a1f25607bacc37a0ee17e69,226,6,1,38917,0.04
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010024.jpg,614f4bd5fc371a1505626d1d7de4b4cc,227,7,1,145665,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000551.jpg,83facbc1439ca41dc741b8f9b380f265,228,8,1,26081,0.02
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0001101.jpg,4559b9f4bb932f5a82c0f644b8c6b95f,229,9,1,286460,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010583.jpg,99ebdb4e7399e9925269040610a3a8ba,230,10,1,191834,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010597.jpg,35b9c2d5d0d678c5c45beece399f5be0,231,11,1,181189,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009950.jpg,408b5e237d9301198e07d6802d4aa24f,232,12,1,191744,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011138.jpg,2a820468dc7e600f35311b35b62c3d3d,233,13,1,196164,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009993.jpg,5b503e1cccb96c8a00f39fd1792da415,234,14,1,47595,0.05
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010533.jpg,60b0934520bc4458d1c11d408f623328,235,15,1,258150,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010527.jpg,583e3849940e70e6696d9ccab359ec6b,236,16,1,150112,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010241.jpg,58c2aaa4ab944d00fde8aa6d2b08594d,237,17,1,143791,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011163.jpg,b72b9e87d8ac6870fe46eea2b1209d01,238,18,1,135398,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000522.jpg,d5c1257bf8523418ecb072932ef82d40,239,19,1,337001,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000278.jpg,337335807507a95b69801366620bd6a6,240,0,1,194905,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010719.jpg,238a6a6f8c5d7d31f52df0ead5ab4850,241,1,1,214448,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010094.jpg,5a65f8c86bceb410c386a98239ca5192,242,2,1,192411,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010080.jpg,51ac2786df0544ebbdfefc401e7f26d0,243,3,1,180728,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000293.jpg,0d1bbd4ad92e5f1d00795bae3953cdcb,244,4,1,220803,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010137.jpg,6bf56bdaf7cc3158922a3022765826d5,245,5,1,197111,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010862.jpg,63e517480453a5418d9dfd69ea920a7d,246,6,1,165423,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010876.jpg,91b3ae51911b2d4fca8d8428e3024883,247,7,1,164468,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010321.jpg,487a00fbe29d87a560ff05d436a7c2da,248,8,1,139381,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010485.jpg,2dca2f9f9631b592fe37a1a0d31e3b1b,249,9,1,200536,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010863.jpg,bab16e71da2e2ba98977529db3047832,250,10,1,187724,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010644.jpg,b18c2a0965e8341a88247efd096b73bd,251,11,1,157974,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010917.jpg,94fbd086e4164bfa0655f8bf8baefc2d,252,12,1,63265,0.06
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000292.jpg,c6bbfc4950f7af5352b126babb867a18,253,13,1,205274,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010081.jpg,9c75b5206de4d1a996a4066b5b953b94,254,14,1,217892,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000279.jpg,6c3fef79567729bf58682eaa3c33ce65,255,15,1,221479,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010730.jpg,e21dbcae9d4a454a6068c4c06d081824,256,16,1,249528,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010056.jpg,5d90c58d20b0d55ad15fbc1a9389f127,257,17,1,149131,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010283.jpg,b1cfa45a7ff1a58bced694fff30de90d,258,18,1,153470,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011176.jpg,5a2a943757f49591dcb7b53b87d9e66c,259,19,1,156698,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010240.jpg,89c2c0b4b036d30452eaccd15ea52783,260,0,1,218614,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010532.jpg,f20a34a2221372197433ea1f9cb76926,261,1,1,166791,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011174.jpg,b743844c484701c0459b65d224ee84f7,262,2,1,194129,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009908.jpg,581810eb27955e0104dc291371e0a49c,263,3,1,225167,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010295.jpg,a91db4c185681ad6ea62c1636ed77a7f,264,4,1,182528,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009934.jpg,71a9c381aef9eba97040030cb4f4b284,265,5,1,156454,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010054.jpg,0a9724a09089939da23c06923eafe635,266,6,1,184185,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000521.jpg,962d97e347fd99b1c9550f5403614313,267,7,1,820097,0.78
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010652.jpg,36650aec874470124b182bfd375b4b1c,268,8,1,226494,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000441.jpg,4f26aef830f2206c2d5c1a5ea620defa,269,9,1,573439,0.55
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010120.jpg,99ca4c704ab21d586c699822a75ff539,270,10,1,193880,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000469.jpg,76a152fc3aa9ebd3d8f718554b871fed,271,11,1,445168,0.42
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000482.jpg,025af2fb44c87e36f58bb7411e9aae4c,272,12,1,457418,0.44
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010322.jpg,8e0930d69d8e63568cece52531acd2f7,273,13,1,192401,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010478.jpg,7fef25364aa72558d23a5f2349ce48e2,274,14,1,208940,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009897.jpg,c08d694ceb83b5922d073636faff0ad3,275,15,1,59314,0.06
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009868.jpg,d834099dbc09f9a2a37d8719599d7c46,276,16,1,159833,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010486.jpg,a65f8f1b7661da5c7371dfd97129529c,277,17,1,172723,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009882.jpg,e5567e1142ff28895735684550bdce4a,278,18,1,45387,0.04
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010860.jpg,d5e19e891301c5273fd719d68c435fd6,279,19,1,190344,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010690.jpg,e229ab11205a21c50ff005c886cd466a,280,0,1,210306,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000440.jpg,5b32355f686d3ce5c0aca67982c5d392,281,1,1,1209104,1.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010653.jpg,9b192054152cf4bcdb34d65732e1098e,282,2,1,179979,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010900.jpg,b8b2cfa12ebe0af268bf47aa07a413de,283,3,1,220006,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000285.jpg,86511ae4e8252450d116ee5f31ccabbe,284,4,1,208328,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000291.jpg,7f3d27eca0cc16d7096dce37005ea1bd,285,5,1,169530,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000520.jpg,418d94bdc95bb05db11743272471db73,286,6,1,1027529,0.98
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010280.jpg,cc1168a2f6a458787d5a1b800857c1ec,287,7,1,181949,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011161.jpg,70bbd3d798e42182860180b8dff96f66,288,8,1,170118,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000518.jpg,295b5d51f684ded98c0975fabd2fa3e3,289,9,1,476110,0.45
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0001148.jpg,8dffd5dad7acb1da752e172c4077d216,290,10,1,419394,0.4
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010723.jpg,ab6378483ffd7c3e770fc583063c0a7b,291,11,1,210992,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010737.jpg,ad4f3242335984a98ba33b3d286de300,292,12,1,93343,0.09
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000295.jpg,2c91d5a39ee794ad8228ea1490986a51,293,13,1,329519,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010938.jpg,dea4f4d6363ad135312defebac34bbbd,294,14,1,191954,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010119.jpg,1595a4b71f71d8e7db679792dd1c0ae8,295,15,1,170149,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010131.jpg,4bc08fd80bcb30e3995f60712b387979,296,16,1,179526,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000444.jpg,e4bc3f80496c9e2f0f0b731da1f089bf,297,17,1,909754,0.87
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000450.jpg,038046aa021d380f42fd464e299717b9,298,18,1,961375,0.92
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000487.jpg,ca2a5056623adb7b1a7fd1898e97def3,299,19,1,426254,0.41
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010469.jpg,275be486b15fa5a91d1f8dd3cf4c90a5,300,0,1,201323,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009886.jpg,c7a302bb48e2f9dfcf3f32c7b756ee7d,301,1,1,200210,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011039.jpg,a61104433dad20a335fb5f289dd77621,302,2,1,232984,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010441.jpg,c7979c362bff05fa0fd2ef8fe0145f34,303,3,1,165547,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010482.jpg,4f824b928a4a07cc686040cc4d2f6ebf,304,4,1,155085,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010468.jpg,fcf10358b3983895b7536f0291d88ec0,305,5,1,180315,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000445.jpg,fcc40a2171bbd216a4f909bfd20073f9,306,6,1,827344,0.79
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000280.jpg,6c3fef79567729bf58682eaa3c33ce65,255,15,2,221479,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000294.jpg,22ac2e7dc3c73d35c1d83d43d437ad87,307,7,1,179490,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010050.jpg,674e9e7929b00194163344af6b14afe0,308,8,1,167666,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000531.jpg,740d1e3d0e9ef2f505c689b7568968dd,309,9,1,464569,0.44
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000519.jpg,0182072256df308937ea83aa8714ba00,310,10,1,945705,0.9
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009918.jpg,cf8abee25ce7c5a2aa1276636ab6b21c,311,11,1,231746,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010534.jpg,b3fe4d8a411417d35624913181a905af,312,12,1,223008,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011158.jpg,795f69c6fbddbdaebac4efcd29a2fcdf,313,13,1,192562,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010278.jpg,bfa0e46bb7d7c0ec200f0659a8bb2118,314,14,1,69787,0.07
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011166.jpg,5286f0d6aa444711949c607a43a79969,315,16,1,214523,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010536.jpg,3c71079e3075ed00063d35f78cb66e52,316,17,1,68221,0.07
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000533.jpg,b37219218394554a0ed7dbf4cf8e65d0,317,18,1,350465,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000296.jpg,8ba149fc0784ef9b077cd91f06076f6e,318,19,1,309421,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000309.jpg,8b392efd1af7bce3f5c8b84e1385cd81,319,0,1,370498,0.35
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010898.jpg,cc11b61ffb96a6842b19c8564d347921,320,7,1,253862,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000484.jpg,de5ee890bea356aea97ff4adee69e9ce,321,1,1,344200,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011012.jpg,a63fcea682d9f624f18e083455ed9f1c,322,2,1,63303,0.06
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011013.jpg,25e34bbc40cc485c8614809006019b5d,323,3,1,72118,0.07
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010319.jpg,59836d57a93e44662345817ee4d8ab0c,324,4,1,160196,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009890.jpg,94e5ef4596eb3fd55bae3bca53b82314,325,5,1,163894,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011007.jpg,984e9216cb105b1cec0b228fe28092a2,326,6,1,147669,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010872.jpg,d783422f97a91c2e24d9989435bef174,327,8,1,190351,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010866.jpg,15556f6b82f9c80022f0451d2b1d0f3d,328,9,1,189528,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010655.jpg,9fc3e7c9bf68ae1ec39b229c9c213282,329,10,1,147139,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000446.jpg,abf7c516a62972b9ded1db2077237007,330,11,1,926534,0.88
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000308.jpg,1851076ab8a3a220ec6402a5d3e3a660,331,12,1,319568,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000297.jpg,270752686e50209d72bab1711cc3f256,332,13,1,322155,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010912.jpg,08384d70d12cb71612eadd69af7e5e1b,333,14,1,178011,0.17
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000526.jpg,a10641d5fade75b6f987d84d617becbf,334,15,1,1602738,1.53
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009927.jpg,b5d3adfd6961f7e34beb5d955ac3e7ab,335,16,1,189030,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010245.jpg,8770aa0628aba33faf1ea1249dc11fb2,336,17,1,148709,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010537.jpg,5bba8c4c3578bf60fc24370fa6d8d951,337,18,1,239785,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010251.jpg,a9c65b0d452532debb64b636695e6724,338,19,1,189363,0.18
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011181.jpg,a5233bb520eb260d2289640ee533a946,339,0,1,202271,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0009916.jpg,6bb3f82ba26a36439f47c6cc820c688d,340,1,1,166449,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000517.jpg,e8b760af54a5f0ba835af0149cf226d7,341,2,1,367995,0.35
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010089.jpg,db5da4dbe0c61a19ec17bd056c19977d,342,3,1,142758,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010923.jpg,9013cf572c572897dbdf9d5c8c478873,343,4,1,166835,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000311.jpg,b7b99cebbc5c5b6875617d7718f4a3ba,344,5,1,330321,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0000305.jpg,ec4a670035ee9d3beab8979a103123b1,345,6,1,304628,0.29
